ds,trend,trend_lower,trend_upper,yhat,yhat_lower,yhat_upper,yearly
2015-02-01,400.6780936475454,400.6780936475454,400.6780936475454,401.3628631621926,400.8259233090826,401.8777201216345,0.684769514647183
2015-03-01,400.8591411914365,400.8591411914365,400.8591411914365,402.16281548199737,401.59403038341344,402.7273665894064,1.3036742905608547
2015-04-01,401.05958668645883,401.05958668645883,401.05958668645883,403.61633179323076,403.0778178017026,404.14282695034717,2.5567451067719458
2015-05-01,401.25356619777074,401.25356619777074,401.25356619777074,404.3544751089412,403.83142001473436,404.8745445158915,3.100908911170455
2015-06-01,401.454011692793,401.454011692793,401.454011692793,403.8351245479718,403.31662332624705,404.3802672434181,2.3811128551788205
2015-07-01,401.6479912041049,401.6479912041049,401.6479912041049,402.39149894054384,401.8525407134959,402.96007565898606,0.7435077364389172
2015-08-01,401.84843669912726,401.84843669912726,401.84843669912726,400.4709495855299,399.95476136473604,401.00948814137786,-1.377487113597323
2015-09-01,402.04888219414954,402.04888219414954,402.04888219414954,398.8731832690553,398.35356344384695,399.41352270510356,-3.175698925094242
2015-10-01,402.24286170546145,402.24286170546145,402.24286170546145,398.8526094520211,398.2991309697041,399.402813566003,-3.390252253440364
2015-11-01,402.4433072004838,402.4433072004838,402.4433072004838,400.3655823545116,399.87312432538255,400.90892361024237,-2.077724845972171
2015-12-01,402.6372867117957,402.6372867117957,402.6372867117957,401.75058545225886,401.2109027988717,402.31463692695155,-0.8867012595368463
2016-01-01,402.83773220681803,402.83773220681803,402.83773220681803,402.91564046644726,402.39750681119835,403.48515623029465,0.07790825962921005
2016-02-01,403.0381777018403,403.0381777018403,403.0381777018403,403.7226194911644,403.2007279305055,404.22665723415344,0.6844417893240584
2016-03-01,403.22569122944185,403.22569122944185,403.22569122944185,404.6411604915288,404.092401148011,405.16688822571217,1.4154692620869793
2016-04-01,403.42613672446413,403.42613672446413,403.42613672446413,406.05947460593984,405.4735001215969,406.5969620300498,2.63333788147573
2016-05-01,403.62011623577604,403.62011623577604,403.62011623577604,406.6458517282993,406.10400084435963,407.1930798629634,3.0257354925232884
2016-06-01,403.8205617307984,403.8205617307984,403.8205617307984,406.13630725242103,405.6153287353694,406.68731806817016,2.3157455216226874
2016-07-01,404.0145412421103,404.0145412421103,404.0145412421103,404.71228379391493,404.14041745075787,405.2380302879144,0.6977425518046372
2016-08-01,404.2149867371326,404.2149867371326,404.2149867371326,402.79050620131073,402.20893046982457,403.347021390064,-1.4244805358219128
2016-09-01,404.4154322321549,404.4154322321549,404.4154322321549,401.19606339107764,400.68506815392465,401.7403079043455,-3.219368841077228
2016-10-01,404.6094117434668,404.6094117434668,404.6094117434668,401.33060050783115,400.76197895474905,401.8666248075254,-3.2788112356356676
2016-11-01,404.8098572384891,404.8098572384891,404.8098572384891,402.76218629092045,402.2259331629948,403.30874582920063,-2.0476709475686303
2016-12-01,405.003836749801,405.003836749801,405.003836749801,404.0983941220361,403.560803953521,404.64248275172304,-0.9054426277649018
2017-01-01,405.20428224482333,405.20428224482333,405.20428224482333,405.23634583785645,404.7317925979579,405.79536678539233,0.032063593033102106
2017-02-01,405.4047277398456,405.4047277398456,405.4047277398456,406.0877282329225,405.5182621917396,406.6324142849452,0.683000493076873
2017-03-01,405.5857752837367,405.5857752837367,405.5857752837367,406.9641047989986,406.4317312937764,407.48763046392946,1.378329515261881
2017-04-01,405.78622077875906,405.78622077875906,405.78622077875906,408.39331130000096,407.826571997783,408.9280691121246,2.607090521241909
2017-05-01,405.98020029007097,405.98020029007097,405.98020029007097,409.0305305144903,408.49672651030846,409.5852856007133,3.05033022441933
2017-06-01,406.1806457850933,406.1806457850933,406.1806457850933,408.51845799380845,407.9555187749653,409.0621261315937,2.337812208715142
2017-07-01,406.3746252964052,406.3746252964052,406.3746252964052,407.0879695565772,406.5126974023489,407.5792177752943,0.7133442601719868
2017-08-01,406.5750707914275,406.5750707914275,406.5750707914275,405.1664268526571,404.6030350743467,405.71267627801365,-1.4086439387704377
2017-09-01,406.77551628644983,406.77551628644983,406.77551628644983,403.57100362934926,403.0054140532849,404.14326317697066,-3.204512657100576
2017-10-01,406.9694957977617,406.9694957977617,406.9694957977617,403.65333394451545,403.11337404281727,404.1674968099875,-3.316161853246231
2017-11-01,407.1699412927841,407.1699412927841,407.1699412927841,405.1115156100049,404.5810682212013,405.6622004083455,-2.0584256827791783
2017-12-01,407.3639208040959,407.3639208040959,407.3639208040959,406.4643454791232,405.9239216435534,407.0271608145544,-0.8995753249727221
2018-01-01,407.5643662991183,407.5643662991183,407.5643662991183,407.6120092054694,407.04365129209214,408.16605109315503,0.04764290635107953
2018-02-01,407.7648117941406,407.7648117941406,407.7648117941406,408.4490984530713,407.91080154280917,409.01487269858734,0.6842866589307153
2018-03-01,407.9458593380317,407.9458593380317,407.9458593380317,409.2869102921634,408.7545427971857,409.8220817097327,1.3410509541316955
2018-04-01,408.146304833054,408.146304833054,408.146304833054,410.7278564066982,410.1645157950227,411.2950781762528,2.581551573644193
2018-05-01,408.3402843443659,408.3402843443659,408.3402843443659,411.4156816625317,410.82499090984794,411.95061289097833,3.075397318165793
2018-06-01,408.5407298393882,408.5407298393882,408.5407298393882,410.90033846014074,410.3579749997758,411.46089953787924,2.3596086207525886
2018-07-01,408.73470935070014,408.73470935070014,408.73470935070014,409.4633097964062,408.91398989993917,410.0031885729478,0.7286004457060166
2018-08-01,408.9351548457224,408.9351548457224,408.9351548457224,407.5421751134821,406.9938992968463,408.10861453865755,-1.392979732240322
2018-09-01,409.13560034074476,409.13560034074476,409.13560034074476,405.9456433151886,405.3884404975481,406.49640726179314,-3.1899570255561867
2018-10-01,409.32957985205667,409.32957985205667,409.32957985205667,405.9762588465246,405.43554284042386,406.55597394231165,-3.3533210055320675
2018-11-01,409.530025347079,409.530025347079,409.530025347079,407.46158038919157,406.9328685117705,408.02213947755973,-2.0684449578874395
2018-12-01,409.7240048583909,409.7240048583909,409.7240048583909,408.8306852352808,408.2731044614345,409.394382213644,-0.893319623110142
2019-01-01,409.9244503534132,409.9244503534132,409.9244503534132,409.98738551393797,409.4480650221929,410.5636358536407,0.06293516052476616
2019-02-01,410.12489584843553,410.12489584843553,410.12489584843553,410.80966536308273,410.28607896499864,411.3744898354605,0.684769514647179
2019-03-01,410.30594339232664,410.30594339232664,410.30594339232664,411.60961768288746,411.0570145175154,412.148256800063,1.3036742905608003
2019-04-01,410.5063888873489,410.5063888873489,410.5063888873489,413.0631339941211,412.47923419115915,413.5988867614065,2.5567451067721354
2019-05-01,410.7003683986608,410.7003683986608,410.7003683986608,413.80127730983133,413.2159773096944,414.3171591888275,3.100908911170495
2019-06-01,410.90081389368316,410.90081389368316,410.90081389368316,413.28192674886185,412.7407919829601,413.80074539169647,2.3811128551787117
2019-07-01,411.0947934049951,411.0947934049951,411.0947934049951,411.83830114143393,411.32175164769717,412.3951754529164,0.7435077364388677
2019-08-01,411.2952389000174,411.2952389000174,411.2952389000174,409.91775178642024,409.3711688109599,410.4855843514589,-1.3774871135971662
2019-09-01,411.4956843950397,411.4956843950397,411.4956843950397,408.3199854699455,407.7401141997481,408.8791316145901,-3.1756989250942236
2019-10-01,411.6896639063516,411.6896639063516,411.6896639063516,408.29941165291115,407.72829559682447,408.8488448292801,-3.3902522534404538
2019-11-01,411.8901094013739,411.8901094013739,411.8901094013739,409.81238455540165,409.2694639749687,410.3680838396589,-2.0777248459722104
2019-12-01,412.08408891268584,412.08408891268584,412.08408891268584,411.19738765314906,410.6266590978077,411.7468814434574,-0.8867012595367627
2020-01-01,412.2845344077081,412.2845344077081,412.2845344077081,412.3624426673374,411.7828150630998,412.8688940491077,0.07790825962926166
2020-02-01,412.48497990273046,412.48497990273046,412.48497990273046,413.16942169205447,412.59188811187107,413.7186718919638,0.6844417893240173
2020-03-01,412.67249343033194,412.67249343033194,412.67249343033194,414.0879626924186,413.52440214151414,414.6442851548264,1.415469262086691
2020-04-01,412.8729389253543,412.8729389253543,412.8729389253543,415.50627680682993,414.94441372921113,416.0436649337348,2.6333378814756396
2020-04-30,413.06045245295576,413.06045245295576,413.06045245295576,416.18728857114417,415.6451444990206,416.7628193937702,3.126836118188433
2020-05-31,413.2608979479781,413.2608979479781,413.2608979479781,415.6632012649711,415.1491319922555,416.1711892111216,2.4023033169930557
2020-06-30,413.45487745929,413.45487745929,413.45487745929,414.21294086888696,413.66515708107994,414.7692027374594,0.7580634095969643
2020-07-31,413.65532295431234,413.65532295431234,413.65532295431234,412.2931581671183,411.7889552758973,412.8553048684882,-1.3621647871940294
2020-08-31,413.8557684493346,413.8557684493346,413.8557684493346,410.69403384827814,410.17960843781896,411.2308596491525,-3.161734601056486
2020-09-30,414.0497479606465,414.0497479606465,414.0497479606465,410.622828501734,410.0681594563314,411.18474375617,-3.426919458912554
2020-10-31,414.25019345566886,414.2469771364265,414.25243305500925,412.1639306601022,411.60925019295667,412.7112341047575,-2.08626279556664
2020-11-30,414.4441729669807,414.4225411618516,414.4543689367841,413.5644262812477,412.9504421425394,414.0923158784525,-0.8797466857330446
2020-12-31,414.64461846200305,414.6106947163209,414.66670108045133,414.73714915628494,414.13840396343454,415.3342782352223,0.09253069428186622
2021-01-31,414.8450639570254,414.78931713962487,414.88811177697767,415.52836172887845,414.94517929520003,416.0910728948794,0.6832977718530512
2021-02-28,415.0261115009165,414.9405112926318,415.08272930380866,416.2549021147311,415.67028022997107,416.81632356452565,1.2287906138146245
2021-03-31,415.2265569959388,415.1193532524495,415.2941885478088,417.73597585477177,417.15315641465037,418.27790400697666,2.5094188588329636
2021-04-30,415.4205365072507,415.30516584544233,415.5111683308142,418.5736855809902,418.01685041948303,419.162809261567,3.1531490737394607
2021-05-31,415.62098200227297,415.4855491419114,415.735327721858,418.04414076365674,417.4377035064865,418.5930936690577,2.4231587613837977
2021-06-30,415.81496151358493,415.6469355988707,415.95897771084884,416.58722691531193,416.012942607571,417.136309737071,0.7722654017269913
2021-07-31,416.0154070086072,415.82579409415087,416.18098344619534,414.66839604081565,414.0139577300815,415.2738823779465,-1.3470109677915385
2021-08-31,416.2158525036296,415.9962644058274,416.405213276198,413.06779291782783,412.40899324519904,413.6554007993987,-3.148059585801766
2021-09-30,416.40983201494146,416.15557879456077,416.6342511398379,412.94654517696307,412.27663208855245,413.59979937396434,-3.463286837978397
2021-10-31,416.61027750996374,416.33272515782744,416.86836541504954,414.5162198721616,413.8127738138018,415.12665199917757,-2.094057637802124
2021-11-30,416.8042570212757,416.4943716113573,417.0888507495197,415.9317740040769,415.2862721984535,416.59231009496443,-0.8724830171987975
2021-12-31,417.0047025162979,416.6647377514148,417.3271244230126,417.11147411355734,416.42394104238474,417.76503692238083,0.10677159725942606
2022-01-31,417.2051480113203,416.8264114652236,417.55938745299414,417.88648132882383,417.08530731059705,418.58186727301944,0.6813333175035177
2022-02-28,417.38619555521143,416.9816436039873,417.75866694128456,418.5775614813095,417.8143948433545,419.28299188488444,1.191365926098066
2022-03-31,417.5866410502337,417.15979678283634,417.98075667207996,420.0735811267971,419.2984633154348,420.8156100392649,2.4869400765633953
2022-04-30,417.7806205615457,417.3258275752018,418.2165348291573,420.9604375379199,420.1215331937606,421.6999261809487,3.179816976374264
2022-05-31,417.98106605656795,417.49444112632534,418.458173554833,420.4247243925395,419.63823772779807,421.16145848555453,2.4436583359715436
2022-06-30,418.1750455678798,417.62821099479095,418.67833190878144,418.96115788539925,418.11045174285647,419.69816207871446,0.7861123175194477
2022-07-31,418.3754910629022,417.7764637039835,418.9050993869326,417.04346767775775,416.24147271503614,417.80179828216717,-1.3320233851444256
2022-08-31,418.57593655792454,417.9434522766933,419.16115446413306,415.4412678377045,414.51586788711467,416.20629948608905,-3.134668720220028
2022-09-30,418.7699160692364,418.0774097844313,419.3763974366651,415.27059705615306,414.4154487973019,416.0958133337806,-3.4993190130833334
2022-10-31,418.97036156425867,418.2446038474902,419.61172240825505,416.8692519731562,415.9380383130224,417.7236354470937,-2.101109591102451
2022-11-30,419.16434107557063,418.4074090329976,419.86607147145827,418.29940309341737,417.3402005740907,419.26382077469333,-0.8649379821532478
2022-12-31,419.3647865705929,418.5358954053687,420.085283201626,419.48538736848246,418.56499345512816,420.3878439714216,0.12060079788957323
2023-01-31,419.5652320656152,418.6992401710707,420.3077214104408,420.24377791732064,419.2020598893696,421.21352004115727,0.6785458517054479
