ds,y,yhat,yhat_lower,yhat_upper,trend,trend_lower,trend_upper,yearly
1959-12-01,315.58,315.5408017381078,314.99084289800913,316.0914878548128,316.4244590209279,316.4244590209279,316.4244590209279,-0.8836572828200965
1960-01-01,316.43,316.54463794770567,315.9760719548404,317.1168111794545,316.4992612571134,316.4992612571134,316.4992612571134,0.04537669059224252
1960-02-01,316.98,317.2311561986178,316.6719359355809,317.8046989089002,316.574063493299,316.574063493299,316.574063493299,0.6570927053187949
1960-03-01,317.58,318.0459650958678,317.5076597577193,318.592550511967,316.6440397787629,316.6440397787629,316.6440397787629,1.401925317104949
1960-04-01,319.03,319.33685702210573,318.80587088152436,319.9173104814878,316.71884201494845,316.71884201494845,316.71884201494845,2.6180150071572754
1960-05-01,320.04,319.8299443825888,319.2590571622407,320.4092024337175,316.78343199849485,316.78343199849485,316.78343199849485,3.0465123840939556
1960-06-01,319.59,319.1876315768592,318.64799392763473,319.75421577981035,316.8501749814928,316.8501749814928,316.8501749814928,2.337456595366388
1960-07-01,318.18,317.63289110131603,317.04768108015105,318.17058503924926,316.9147649650392,316.9147649650392,316.9147649650392,0.7181261362768555
1960-08-01,315.9,315.579925498691,315.05313026065613,316.1340184817528,316.9815079480371,316.9815079480371,316.9815079480371,-1.4015824493461149
1960-09-01,314.17,313.84923965703484,313.2994480867831,314.4429299751679,317.04825093103506,317.04825093103506,317.04825093103506,-3.1990112740001897
1960-10-01,313.83,313.8453355681029,313.28638055288354,314.39414269287437,317.11284091458145,317.11284091458145,317.11284091458145,-3.2675053464785964
1960-11-01,315.0,315.1379856683307,314.5895272300753,315.6952141521271,317.1795838975794,317.1795838975794,317.1795838975794,-2.041598229248656
1960-12-01,316.19,316.3457393228227,315.8197144571424,316.90158843324616,317.24417388112573,317.24417388112573,317.24417388112573,-0.8984345583030457
1961-01-01,316.9,317.32315080680195,316.82165677396614,317.88565856474975,317.3109168641237,317.3109168641237,317.3109168641237,0.012233942678232936
1961-02-01,317.7,318.0593009222302,317.48753656989305,318.6293473455814,317.37765984712166,317.37765984712166,317.37765984712166,0.6816410751085371
1961-03-01,318.54,318.81354743346105,318.264162693024,319.3503306704367,317.4379438317649,317.4379438317649,317.4379438317649,1.3756036016961501
1961-04-01,319.48,320.1113144247621,319.54715543647626,320.61360238324244,317.50468681476286,317.50468681476286,317.50468681476286,2.6066276099992356
1961-05-01,320.58,320.62707667622294,320.06982160110687,321.1347293388015,317.56927679830926,317.56927679830926,317.56927679830926,3.057799877913694
1961-06-01,319.77,319.9848166582928,319.39816046277525,320.5454280882141,317.63601978130725,317.63601978130725,317.63601978130725,2.3487968769855363
1961-07-01,318.57,318.43949288787536,317.8972284516898,318.961044977948,317.7006097648536,317.7006097648536,317.7006097648536,0.738883123021759
1961-08-01,316.79,316.38333437945323,315.8557391785568,316.95493356661655,317.76735274785153,317.76735274785153,317.76735274785153,-1.3840183683983063
1961-09-01,314.99,314.651414604387,314.05713659766093,315.23609083271594,317.83409573084947,317.83409573084947,317.83409573084947,-3.1826811264624295
1961-10-01,315.31,314.5995207592015,314.05611186865633,315.14079212994875,317.89868571439587,317.89868571439587,317.89868571439587,-3.2991649551943865
1961-11-01,316.1,315.91084162913086,315.31554226173387,316.434798761912,317.96542869739386,317.96542869739386,317.96542869739386,-2.0545870682630216
1961-12-01,317.01,317.1362123195614,316.5388256071254,317.6748978925183,318.0300186809402,318.0300186809402,318.0300186809402,-0.8938063613788046
1962-01-01,317.94,318.1203641177741,317.56215256573597,318.7109047842189,318.09676166393814,318.09676166393814,318.09676166393814,0.023602453835971246
1962-02-01,318.55,318.8375209107706,318.268537697051,319.39184266743575,318.1635046469361,318.1635046469361,318.1635046469361,0.6740162638345125
1962-03-01,319.68,319.57316071352534,318.98010359871324,320.1184642900523,318.2237886315794,318.2237886315794,318.2237886315794,1.3493720819459354
1962-04-01,320.57,320.86902198207343,320.31388279145006,321.4365737530461,318.27341993712224,318.27341993712224,318.27341993712224,2.595602044951189
1962-05-01,321.02,321.3906372546658,320.8194480506128,321.9281453363651,318.3214502328088,318.3214502328088,318.3214502328088,3.069187021857043
1962-06-01,320.62,320.73112984738975,320.18225244504214,321.32651443757766,318.3710815383516,318.3710815383516,318.3710815383516,2.3600483090382003
1962-07-01,319.61,319.1786392324813,318.616124181606,319.73175636854774,318.41911183403823,318.41911183403823,318.41911183403823,0.7595273984430672
1962-08-01,317.4,317.10216715827784,316.52627527143886,317.6430397168039,318.468743139581,318.468743139581,318.468743139581,-1.366575981303212
1962-09-01,316.25,315.3517685893256,314.781596579094,315.9102868750573,318.51837444512387,318.51837444512387,318.51837444512387,-3.1666058557982804
1962-10-01,315.42,315.2356726408353,314.68515175752015,315.81566132544657,318.5664047408104,318.5664047408104,318.5664047408104,-3.330732099975144
1962-11-01,316.69,316.549042870729,316.0121896944563,317.1032878776958,318.61603604635326,318.61603604635326,318.61603604635326,-2.066993175624252
1962-12-01,317.7,317.7751928520507,317.21883129362124,318.33719816383956,318.66406634203986,318.66406634203986,318.66406634203986,-0.888873489989206
1963-01-01,318.74,318.74835558681656,318.20560914063515,319.2992114099302,318.71369764758265,318.71369764758265,318.71369764758265,0.03465793923390205
1963-02-01,319.07,319.42916175686577,318.865096503642,319.99211752840154,318.7633289531255,318.7633289531255,318.7633289531255,0.6658328037402766
1963-03-01,319.86,320.13141226509015,319.56964666362427,320.6365832056843,318.80815722909966,318.80815722909966,318.80815722909966,1.323255035990494
1963-04-01,321.39,321.44273386934907,320.8769759381258,321.99069768980286,318.85778853464245,318.85778853464245,318.85778853464245,2.584945334706602
1963-05-01,322.25,321.98648031946885,321.4349889128141,322.54020259152725,318.9058188303291,318.9058188303291,318.9058188303291,3.0806614891397484
1963-06-01,321.48,321.3266543542184,320.7843204256992,321.9017892063323,318.9554501358719,318.9554501358719,318.9554501358719,2.3712042183465107
1963-07-01,319.74,319.7835322491971,319.2341692508192,320.36163840984676,319.0034804315585,319.0034804315585,319.0034804315585,0.7800518176385978
1963-08-01,317.77,317.70385307141504,317.18182543676903,318.26695331852517,319.0531117371013,319.0531117371013,319.0531117371013,-1.3492586656862349
1963-09-01,316.21,315.9519561549025,315.3977258220732,316.47405046424353,319.10274304264414,319.10274304264414,319.10274304264414,-3.1507868877416394
1963-10-01,315.99,315.7885964457795,315.2378625221329,316.3122734242213,319.15077333833074,319.15077333833074,319.15077333833074,-3.3621768925512425
1963-11-01,317.07,317.12159369473,316.56747976911754,317.69427611262694,319.2004046438735,319.2004046438735,319.2004046438735,-2.0788109491435076
1963-12-01,318.35,318.36477765674005,317.7788385842847,318.932949026889,319.2484349395601,319.2484349395601,319.2484349395601,-0.8836572828201001
1964-01-01,319.57,319.34344293569524,318.7842142650807,319.8829500324153,319.298066245103,319.298066245103,319.298066245103,0.04537669059223974
1964-05-01,322.26,322.5793407048583,322.01800168194154,323.1265205162431,319.53282832076434,319.53282832076434,319.53282832076434,3.0465123840939614
1964-06-01,321.89,321.9304305718787,321.38868986881204,322.48453700738116,319.59297397651227,319.59297397651227,319.59297397651227,2.3374565953663815
1964-07-01,320.44,320.36930558609356,319.79217574590007,320.98347916004917,319.6511794498167,319.6511794498167,319.6511794498167,0.718126136276834
1964-08-01,318.69,318.3097426562186,317.7713323078133,318.8852333963205,319.7113251055647,319.7113251055647,319.7113251055647,-1.4015824493461158
1964-09-01,316.7,316.5724594873124,316.0294406983959,317.13817371131415,319.7714707613126,319.7714707613126,319.7714707613126,-3.199011274000201
1964-10-01,316.87,316.56217088813855,316.01668143890936,317.16934242786516,319.8296762346171,319.8296762346171,319.8296762346171,-3.267505346478595
1964-11-01,317.68,317.8482236611164,317.3032991309556,318.3978271658768,319.88982189036506,319.88982189036506,319.88982189036506,-2.041598229248655
1964-12-01,318.71,319.04959280536644,318.4496778615103,319.6258712325373,319.9480273636695,319.9480273636695,319.9480273636695,-0.8984345583030408
1965-01-01,319.44,320.0204069620957,319.4384280064043,320.5798000973433,320.0081730194175,320.0081730194175,320.0081730194175,0.01223394267822283
1965-02-01,320.44,320.74995975027394,320.1559675188068,321.29328036094074,320.0683186751654,320.0683186751654,320.0683186751654,0.6816410751085495
1965-03-01,320.89,321.49824738527906,320.9634766040123,322.0387615715417,320.12264378358293,320.12264378358293,320.12264378358293,1.3756036016961357
1965-04-01,322.14,322.78941704933015,322.2371902455346,323.35845154047064,320.1827894393309,320.1827894393309,320.1827894393309,2.6066276099992227
1965-05-01,322.17,323.29879479054904,322.7297401250779,323.8594940990364,320.24099491263536,320.24099491263536,320.24099491263536,3.0577998779136943
1965-06-01,321.87,322.6499374453689,322.08780969984866,323.16359624358387,320.3011405683833,320.3011405683833,320.3011405683833,2.348796876985574
1965-07-01,321.21,321.0982291647095,320.55889959610846,321.69743270390927,320.35934604168773,320.35934604168773,320.35934604168773,0.7388831230217492
1965-08-01,318.87,319.0354733290375,318.46934816324523,319.6172128559551,320.4194916974357,320.4194916974357,320.4194916974357,-1.3840183683982714
1965-09-01,317.82,317.29695622672125,316.7335003074112,317.83932621104043,320.47963735318365,320.47963735318365,320.47963735318365,-3.1826811264624246
1965-10-01,317.3,317.2386778712938,316.67928827033705,317.79570561909657,320.53784282648814,320.53784282648814,320.53784282648814,-3.299164955194346
1965-11-01,318.87,318.5434014139731,317.99849476317496,319.08652803443164,320.5979884822361,320.5979884822361,320.5979884822361,-2.0545870682630243
1965-12-01,319.42,319.7623875941617,319.19301125525686,320.3036669670058,320.6561939555405,320.6561939555405,320.6561939555405,-0.8938063613788169
1966-01-01,320.62,320.73994206512447,320.1734241416175,321.2855142228959,320.7163396112885,320.7163396112885,320.7163396112885,0.023602453835985613
1966-02-01,321.59,321.45050153087095,320.9000174225001,322.0042144431265,320.77648526703643,320.77648526703643,320.77648526703643,0.674016263834498
1966-03-01,322.39,322.1801824573999,321.6467717988379,322.70034303155586,320.83081037545395,320.83081037545395,320.83081037545395,1.349372081945926
1966-04-01,323.7,323.5127438369003,322.9547524095158,324.0584785559746,320.9171417919491,320.9171417919491,320.9171417919491,2.595602044951185
1966-05-01,324.08,324.06987534589825,323.50166421999216,324.632924275358,321.0006883240412,321.0006883240412,321.0006883240412,3.0691870218570427
1966-06-01,323.75,323.4470680495746,322.9099977248992,324.01395417127674,321.0870197405364,321.0870197405364,321.0870197405364,2.3600483090382065
1966-07-01,322.39,321.9300936710716,321.35856436799276,322.4620134503253,321.1705662726285,321.1705662726285,321.1705662726285,0.7595273984430908
1966-08-01,320.36,319.8903217078205,319.3779937403106,320.4594961340547,321.25689768912366,321.25689768912366,321.25689768912366,-1.3665759813032083
1966-09-01,318.64,318.1766232498206,317.60990939026453,318.7275732690453,321.34322910561883,321.34322910561883,321.34322910561883,-3.1666058557982684
1966-10-01,318.1,318.0960435377358,317.517189388432,318.6611236482916,321.42677563771093,321.42677563771093,321.42677563771093,-3.3307320999751506
1966-11-01,319.78,319.44611387858185,318.8926912217745,319.9826230393618,321.5131070542061,321.5131070542061,321.5131070542061,-2.0669931756242628
1966-12-01,321.03,320.7077800963089,320.1681224148421,321.27837172803356,321.59665358629815,321.59665358629815,321.59665358629815,-0.8888734899892159
1967-01-01,322.33,321.7176429420272,321.1530779167593,322.24900748842197,321.6829850027933,321.6829850027933,321.6829850027933,0.034657939233894895
1967-02-01,322.5,322.4351492230288,321.8543858761222,322.99275198098076,321.76931641928854,321.76931641928854,321.76931641928854,0.6658328037402721
1967-03-01,323.04,323.170548218565,322.6045140254607,323.70467007156464,321.84729318257445,321.84729318257445,321.84729318257445,1.3232550359905153
1967-04-01,324.42,324.5185699337763,323.9340299053528,325.06589300937026,321.9336245990697,321.9336245990697,321.9336245990697,2.5849453347066054
1967-05-01,325.0,325.09783262030146,324.54182453783045,325.68372889095906,322.0171711311617,322.0171711311617,322.0171711311617,3.0806614891397444
1967-06-01,324.09,324.4747067660034,323.9059457466024,324.9948982560469,322.1035025476569,322.1035025476569,322.1035025476569,2.3712042183465356
1967-07-01,322.55,322.9671008973876,322.40621881020274,323.53062432602195,322.187049079749,322.187049079749,322.187049079749,0.7800518176386022
1967-08-01,320.92,320.92412183055797,320.39777692876606,321.4635450070633,322.27338049624416,322.27338049624416,322.27338049624416,-1.3492586656862107
1967-09-01,319.25,319.2089250249977,318.663084925934,319.74247272873953,322.35971191273933,322.35971191273933,322.35971191273933,-3.1507868877416163
1967-10-01,319.39,319.0810815522802,318.5629472930651,319.6437028082081,322.44325844483143,322.44325844483143,322.44325844483143,-3.362176892551264
1967-11-01,320.73,320.45077891218307,319.8939012333514,321.03373292888637,322.5295898613266,322.5295898613266,322.5295898613266,-2.0788109491435023
1967-12-01,321.96,321.72947911059856,321.1691174562299,322.26544793965036,322.61313639341864,322.61313639341864,322.61313639341864,-0.8836572828200956
1968-01-01,322.57,322.74484450050613,322.177757995162,323.26014381638686,322.69946780991387,322.69946780991387,322.69946780991387,0.04537669059226461
1968-02-01,323.14,323.4428919317278,322.89289948135075,324.0023984851509,322.785799226409,322.785799226409,322.785799226409,0.657092705318786
1968-03-01,323.89,324.2863082347058,323.70669250537765,324.813095094385,322.8843829176009,322.8843829176009,322.8843829176009,1.401925317104934
1968-04-01,325.02,325.6077804912047,325.0388046418761,326.16417524663757,322.98976548404744,322.98976548404744,322.98976548404744,2.618015007157265
1968-05-01,325.57,326.13826099696064,325.59746993864286,326.7159646579456,323.0917486128667,323.0917486128667,323.0917486128667,3.0465123840939627
1968-06-01,325.36,325.53458777467966,324.99945637505886,326.1190756847246,323.19713117931326,323.19713117931326,323.19713117931326,2.3374565953663775
1968-07-01,324.14,324.01724044440937,323.43853061600174,324.60946686528087,323.2991143081325,323.2991143081325,323.2991143081325,0.7181261362768495
1968-08-01,322.11,322.0029144252329,321.42244933886826,322.55960237160076,323.404496874579,323.404496874579,323.404496874579,-1.4015824493460978
1968-09-01,320.33,320.3108681670254,319.7493329349734,320.8555114541829,323.5098794410256,323.5098794410256,323.5098794410256,-3.1990112740001937
1968-10-01,320.25,320.3443572233662,319.7957019178807,320.91708698766655,323.61186256984485,323.61186256984485,323.61186256984485,-3.267505346478612
1968-11-01,321.32,321.67564690704273,321.1224453362619,322.2386597521714,323.7172451362914,323.7172451362914,323.7172451362914,-2.0415982292486627
1968-12-01,322.89,322.9207937068076,322.35654246451287,323.4809447260812,323.81922826511067,323.81922826511067,323.81922826511067,-0.8984345583030432
1969-01-01,324.0,323.93684477423545,323.323715409647,324.52459914368694,323.92461083155723,323.92461083155723,323.92461083155723,0.012233942678221432
1969-02-01,324.42,324.71163447311227,324.1909409049329,325.290836893758,324.02999339800374,324.02999339800374,324.02999339800374,0.6816410751085433
1969-03-01,325.63,325.5007812532645,324.9387215070375,326.04892005135895,324.1251776515684,324.1251776515684,324.1251776515684,1.375603601696131
1969-04-01,326.66,326.8371878280142,326.26751844883637,327.38026325419105,324.23056021801494,324.23056021801494,324.23056021801494,2.6066276099992236
1969-05-01,327.38,327.3903432247479,326.81222944011233,327.95361716506625,324.3325433468342,324.3325433468342,324.3325433468342,3.0577998779136966
1969-06-01,326.7,326.7867227902663,326.2718709243117,327.39628233210857,324.43792591328076,324.43792591328076,324.43792591328076,2.348796876985571
1969-07-01,325.88,325.27879216512173,324.74286399836427,325.84528394919033,324.53990904209996,324.53990904209996,324.53990904209996,0.7388831230217671
1969-08-01,323.66,323.2612732401483,322.7307236692514,323.8043169617094,324.64529160854653,324.64529160854653,324.64529160854653,-1.3840183683982703
1969-09-01,322.38,321.5679930485307,321.02461337707246,322.07817722168704,324.7506741749931,324.7506741749931,324.7506741749931,-3.182681126462415
1969-10-01,321.78,321.553492348618,321.0108984509102,322.0988334939872,324.85265730381235,324.85265730381235,324.85265730381235,-3.299164955194351
1969-11-01,322.85,322.9034528019959,322.3275100805102,323.4163125811402,324.9580398702589,324.9580398702589,324.9580398702589,-2.0545870682630283
1969-12-01,324.12,324.16621663769934,323.64145608598363,324.733945698522,325.06002299907817,325.06002299907817,325.06002299907817,-0.8938063613788167
1970-01-01,325.06,325.1890080193607,324.6087747675203,325.7207584289148,325.1654055655247,325.1654055655247,325.1654055655247,0.02360245383599999
1970-02-01,325.98,325.90983997620424,325.32657617966595,326.4749389052507,325.2358237123697,325.2358237123697,325.2358237123697,0.6740162638345031
1970-03-01,326.93,326.6487992817885,326.11930111517614,327.21799706516157,325.29942719984257,325.29942719984257,325.29942719984257,1.3493720819459354
1970-04-01,328.14,327.9654473916388,327.3950995626566,328.4930096805038,325.3698453466876,325.3698453466876,325.3698453466876,2.5956020449511876
1970-05-01,328.08,328.5071789622656,327.9852734210367,329.07934577928086,325.43799194040855,325.43799194040855,325.43799194040855,3.069187021857044
1970-06-01,327.67,327.86845839629177,327.3655689525442,328.4143569528269,325.50841008725354,325.50841008725354,325.50841008725354,2.360048309038211
1970-07-01,326.34,326.33608407941756,325.7583300312903,326.90330476893615,325.5765566809745,325.5765566809745,325.5765566809745,0.7595273984430978
1970-08-01,324.69,324.28039884651633,323.7398435817777,324.87208264800586,325.6469748278195,325.6469748278195,325.6469748278195,-1.3665759813032137
1970-09-01,323.1,322.55078711886625,322.02204355189406,323.1121866093556,325.7173929746645,325.7173929746645,325.7173929746645,-3.1666058557982657
1970-10-01,323.07,322.4548074684103,321.88141449731177,323.06495406316225,325.78553956838545,325.78553956838545,325.78553956838545,-3.3307320999751533
1970-11-01,324.01,323.7889645396062,323.2204627559411,324.35329463581775,325.85595771523043,325.85595771523043,325.85595771523043,-2.066993175624273
1970-12-01,325.13,325.0352308189622,324.44443808099095,325.6281339584425,325.9241043089514,325.9241043089514,325.9241043089514,-0.888873489989219
1971-01-01,326.17,326.0291803950303,325.4890069893432,326.5604702961762,325.9945224557964,325.9945224557964,325.9945224557964,0.03465793923390629
1971-02-01,326.68,326.7307734063817,326.1642982947809,327.28181054595024,326.0649406026414,326.0649406026414,326.0649406026414,0.6658328037402669
1971-03-01,327.17,327.45179912610485,326.8981379035016,327.9884119264031,326.1285440901143,326.1285440901143,326.1285440901143,1.3232550359905166
1971-04-01,327.79,328.7839075716659,328.21448349483904,329.3395982125142,326.1989622369593,326.1989622369593,326.1989622369593,2.5849453347066063
1971-05-01,328.92,329.34777031982003,328.78205787371616,329.8994938157322,326.2671088306803,326.2671088306803,326.2671088306803,3.0806614891397497
1971-06-01,328.57,328.70873119587174,328.1777930171968,329.2245624993476,326.3375269775252,326.3375269775252,326.3375269775252,2.3712042183465405
1971-07-01,327.36,327.1857253888848,326.68242690093285,327.70906707441196,326.4056735712462,326.4056735712462,326.4056735712462,0.7800518176386074
1971-08-01,325.43,325.126833052405,324.580099164471,325.6537167008556,326.4760917180912,326.4760917180912,326.4760917180912,-1.3492586656862144
1971-09-01,323.36,323.39572297719457,322.83092348061484,323.93502507413325,326.5465098649362,326.5465098649362,326.5465098649362,-3.150786887741611
1971-10-01,323.56,323.25247956610593,322.7330562983325,323.82479258128626,326.6146564586572,326.6146564586572,326.6146564586572,-3.362176892551265
1971-11-01,324.8,324.60626365635864,324.0213383210975,325.1757071413494,326.68507460550217,326.68507460550217,326.68507460550217,-2.078810949143505
1971-12-01,326.01,325.9369796025611,325.3827248734808,326.5102198881237,326.8206368853812,326.8206368853812,326.8206368853812,-0.8836572828200944
1972-01-01,326.77,327.0060945985151,326.4718519758714,327.5840135061104,326.96071790792286,326.96071790792286,326.96071790792286,0.045376690592262126
1972-02-01,327.63,327.7578916357834,327.2063799133885,328.31898013243205,327.1007989304646,327.1007989304646,327.1007989304646,0.6570927053187784
1972-03-01,327.75,328.6337677847859,328.09050181605494,329.17225421245854,327.23184246768096,327.23184246768096,327.23184246768096,1.401925317104919
1972-04-01,329.73,329.9899384973799,329.43063278023857,330.55100589843215,327.3719234902226,327.3719234902226,327.3719234902226,2.618015007157255
1972-05-01,330.07,330.5539981541956,330.0089164210553,331.1117578273667,327.50748577010165,327.50748577010165,327.50748577010165,3.0465123840939623
1972-06-01,329.09,329.9850233880097,329.4363131358496,330.53541900660156,327.6475667926433,327.6475667926433,327.6475667926433,2.3374565953663846
1972-07-01,328.04,328.50125520879925,327.93540186424184,329.0405718767995,327.7831290725224,327.7831290725224,327.7831290725224,0.7181261362768551
1972-08-01,326.32,326.52162764571796,325.9476747651462,327.0195763373337,327.92321009506406,327.92321009506406,327.92321009506406,-1.4015824493461022
1972-09-01,324.84,324.8642798436056,324.2968608678985,325.4350519065383,328.06329111760573,328.06329111760573,328.06329111760573,-3.1990112740001844
1972-10-01,325.2,324.9313480510061,324.43734617349094,325.5217974840199,328.19885339748475,328.19885339748475,328.19885339748475,-3.2675053464786075
1972-11-01,326.5,326.29733619077774,325.74764614738456,326.80593981087947,328.3389344200264,328.3389344200264,328.3389344200264,-2.041598229248667
1972-12-01,327.55,327.5760621416024,327.0326897474178,328.1465800058467,328.47449669990544,328.47449669990544,328.47449669990544,-0.8984345583030466
1973-01-01,328.55,328.62681166512533,328.02128129302986,329.1785836642889,328.6145777224471,328.6145777224471,328.6145777224471,0.012233942678233257
1973-02-01,329.56,329.43629982009736,328.8913807768731,329.9636771485031,328.75465874498883,328.75465874498883,328.75465874498883,0.6816410751085373
1973-03-01,330.3,330.2567871412387,329.708209246067,330.7717021000023,328.8811835395426,328.8811835395426,328.8811835395426,1.3756036016961273
1973-04-01,331.5,331.6278921720835,331.10211979899253,332.16341132874936,329.02126456208424,329.02126456208424,329.02126456208424,2.6066276099992187
1973-05-01,332.48,332.21462671987695,331.66797169549693,332.798352062291,329.15682684196327,329.15682684196327,329.15682684196327,3.057799877913702
1973-06-01,332.07,331.6457047414906,331.0841158873793,332.1620595300202,329.296907864505,329.296907864505,329.296907864505,2.3487968769855816
1973-07-01,330.87,330.1713532674058,329.6267681922391,330.70557749259314,329.432470144384,329.432470144384,329.432470144384,0.7388831230217733
1973-08-01,329.31,328.18853279852743,327.6466927276804,328.78360633892555,329.5725511669257,329.5725511669257,329.5725511669257,-1.3840183683982654
1973-09-01,327.51,326.52995106300494,325.9954593324342,327.09934300760705,329.71263218946734,329.71263218946734,329.71263218946734,-3.1826811264624215
1973-10-01,327.18,326.549029514152,325.9954431624896,327.063913183011,329.8481944693463,329.8481944693463,329.8481944693463,-3.2991649551943425
1973-11-01,328.16,327.8541014061436,327.3478704239096,328.4162747812443,329.9086884744067,329.9086884744067,329.9086884744067,-2.054587068263042
1973-12-01,328.64,329.07342469857014,328.52686465266095,329.67463787713166,329.967231059949,329.967231059949,329.967231059949,-0.8938063613788171
1974-01-01,329.35,330.0513275188453,329.5036016622418,330.6036971666486,330.0277250650093,330.0277250650093,330.0277250650093,0.023602453836014278
1974-02-01,330.71,330.76223533390413,330.16001329790254,331.29815208296895,330.0882190700696,330.0882190700696,330.0882190700696,0.6740162638345021
1974-03-01,331.48,331.4922308985217,330.94982682107945,332.0378622543949,330.14285881657577,330.14285881657577,330.14285881657577,1.3493720819459314
1974-04-01,332.65,332.7989548665873,332.2815642643537,333.36074634511067,330.2033528216361,330.2033528216361,330.2033528216361,2.595602044951192
1974-05-01,333.09,333.3310824290354,332.8107758501625,333.8701171210576,330.2618954071784,330.2618954071784,330.2618954071784,3.069187021857042
1974-06-01,332.25,332.6824377212769,332.1377187178079,333.2276031034023,330.3223894122387,330.3223894122387,330.3223894122387,2.3600483090382194
1974-07-01,331.18,331.1404593962241,330.57776418230355,331.69793776450035,330.380931997781,330.380931997781,330.380931997781,0.75952739844312
1974-08-01,329.39,329.07485002153817,328.53080519299357,329.6535202275421,330.44142600284135,330.44142600284135,330.44142600284135,-1.3665759813031997
1974-09-01,327.43,327.3353141521034,326.7909625795871,327.8903021776088,330.5019200079017,330.5019200079017,330.5019200079017,-3.1666058557982733
1974-10-01,327.37,327.2297304934688,326.6929939882073,327.78291771154284,330.56046259344396,330.56046259344396,330.56046259344396,-3.3307320999751635
1974-11-01,328.46,328.55396342288003,328.01532255114034,329.10015040988634,330.6209565985043,330.6209565985043,330.6209565985043,-2.0669931756242677
1974-12-01,329.57,329.7906256940573,329.2032937391028,330.35696430009335,330.67949918404656,330.67949918404656,330.67949918404656,-0.8888734899892305
1975-01-01,330.4,330.7746511283408,330.2380651380551,331.31479219465274,330.7399931891069,330.7399931891069,330.7399931891069,0.03465793923390449
1975-02-01,331.4,331.46631999790753,330.9487640913475,331.9740271508779,330.80048719416726,330.80048719416726,330.80048719416726,0.6658328037402557
1975-03-01,332.04,332.17838197666384,331.624581823739,332.73760498324236,330.85512694067336,330.85512694067336,330.85512694067336,1.3232550359904967
1975-04-01,333.31,333.50056628044035,332.9301434982443,334.0167087877757,330.91562094573374,330.91562094573374,330.91562094573374,2.584945334706607
1975-05-01,333.97,334.0548250204157,333.5170361452484,334.5618686069313,330.97416353127596,330.97416353127596,330.97416353127596,3.0806614891397515
1975-06-01,333.6,333.40586175468286,332.8603596676741,333.97828178810994,331.03465753633634,331.03465753633634,331.03465753633634,2.371204218346527
1975-07-01,331.9,331.8732519395172,331.2678188517157,332.388336867677,331.0932001218786,331.0932001218786,331.0932001218786,0.7800518176386044
1975-08-01,330.06,329.80443546125275,329.23761997399833,330.3487434396688,331.15369412693894,331.15369412693894,331.15369412693894,-1.3492586656862138
1975-09-01,328.56,328.0634012442577,327.57457511358166,328.6485860133014,331.21418813199926,331.21418813199926,331.21418813199926,-3.150786887741587
1975-10-01,328.34,327.9729953730315,327.4511687360691,328.5667566400087,331.3351722655828,331.3351722655828,331.3351722655828,-3.3621768925513074
1975-11-01,329.49,329.3813782544755,328.85590796880905,329.9529472263597,331.46018920361905,331.46018920361905,331.46018920361905,-2.078810949143512
1975-12-01,330.76,330.6975160543825,330.14956628715663,331.22166485971445,331.5811733372026,331.5811733372026,331.5811733372026,-0.883657282820093
1976-01-01,331.75,331.7515669658311,331.2096095767055,332.31318164968985,331.70619027523884,331.70619027523884,331.70619027523884,0.04537669059227217
1976-02-01,332.56,332.48829991859395,331.94184248520764,333.0207205124408,331.83120721327515,331.83120721327515,331.83120721327515,0.6570927053187866
1976-03-01,333.5,333.35008385951085,332.79218872133,333.9336985887358,331.9481585424059,331.9481585424059,331.9481585424059,1.4019253171049135
1976-04-01,334.58,334.69119048759944,334.1049783419391,335.2813059119358,332.07317548044216,332.07317548044216,332.07317548044216,2.618015007157256
1976-05-01,334.88,335.2406719981196,334.6955506170584,335.7858072550529,332.19415961402564,332.19415961402564,332.19415961402564,3.0465123840939663
1976-06-01,334.33,334.65663314742835,334.0971716164696,335.2288472676737,332.31917655206195,332.31917655206195,332.31917655206195,2.337456595366379
1976-07-01,333.05,333.15828682192233,332.62601491068324,333.70183305778914,332.4401606856455,332.4401606856455,332.4401606856455,0.7181261362768512
1976-08-01,330.94,331.1635951743357,330.6448153033424,331.7260166641552,332.5651776236818,332.5651776236818,332.5651776236818,-1.4015824493460982
1976-09-01,329.3,329.4911832877179,328.941971047223,330.06686315377874,332.69019456171804,332.69019456171804,332.69019456171804,-3.1990112740001706
1976-10-01,328.94,329.5436733488229,328.9980201095183,330.0964135037039,332.8111786953015,332.8111786953015,332.8111786953015,-3.2675053464786084
1976-11-01,330.31,330.89459740408915,330.30147162898896,331.4450558779035,332.93619563333783,332.93619563333783,332.93619563333783,-2.041598229248657
1976-12-01,331.68,332.15874520861826,331.58511599314755,332.68738065693486,333.0571797669213,333.0571797669213,333.0571797669213,-0.8984345583030378
1977-01-01,332.93,333.19443064763584,332.613152259445,333.7919119949497,333.1821967049576,333.1821967049576,333.1821967049576,0.012233942678226008
1977-02-01,333.42,333.98885471810246,333.39773452196386,334.5458497550156,333.30721364299393,333.30721364299393,333.30721364299393,0.6816410751085455
1977-03-01,334.7,334.795735769368,334.2360142017246,335.37368697816265,333.42013216767185,333.42013216767185,333.42013216767185,1.3756036016961228
