,station,to_station,#_of_rooms,floor_plan,area,tx.yr.,age,bldg.struct.,LUZ,renovation,price
0,夙川,2.0,3.0,２ＬＤＫ,55.0,2022.0,24.0,ＲＣ,２中住専,未改装,4200.0
1,夙川,3.0,5.0,４ＬＤＫ,85.0,2021.0,23.0,ＲＣ,２中住専,未改装,5800.0
2,夙川,3.0,5.0,４ＬＤＫ,90.0,2020.0,22.0,ＲＣ,２中住専,未改装,6000.0
3,夙川,3.0,4.0,３ＬＤＫ,70.0,2020.0,22.0,ＲＣ,２中住専,改装済み,5400.0
5,夙川,3.0,5.0,４ＬＤＫ,85.0,2019.0,21.0,ＲＣ,２中住専,未改装,6700.0
7,西宮(ＪＲ),11.0,4.0,３ＬＤＫ,65.0,2023.0,7.0,ＲＣ,１種住居,未改装,4700.0
8,西宮(ＪＲ),13.0,4.0,３ＬＤＫ,75.0,2022.0,35.0,ＲＣ,１種住居,改装済み,2600.0
9,西宮(ＪＲ),10.0,5.0,４ＬＤＫ,75.0,2021.0,5.0,ＲＣ,１種住居,未改装,4500.0
10,西宮(ＪＲ),10.0,3.0,２ＬＤＫ,55.0,2019.0,3.0,ＲＣ,１種住居,未改装,3400.0
11,西宮北口,13.0,4.0,３ＬＤＫ,80.0,2022.0,35.0,ＲＣ,１種住居,改装済み,2900.0
12,西宮北口,13.0,4.0,３ＬＤＫ,75.0,2022.0,35.0,ＲＣ,１種住居,改装済み,2700.0
13,西宮北口,14.0,4.0,３ＬＤＫ,65.0,2021.0,36.0,ＲＣ,１種住居,改装済み,3000.0
14,西宮北口,14.0,3.0,２ＬＤＫ,55.0,2020.0,4.0,ＲＣ,１種住居,未改装,3200.0
15,西宮北口,14.0,3.0,２ＬＤＫ,65.0,2019.0,3.0,ＲＣ,１種住居,未改装,3900.0
16,甲子園,8.0,4.0,３ＬＤＫ,75.0,2023.0,32.0,ＲＣ,１中住専,改装済み,3100.0
18,甲子園,5.0,4.0,３ＬＤＫ,80.0,2022.0,34.0,ＲＣ,１中住専,未改装,2700.0
19,甲子園,7.0,4.0,３ＬＤＫ,75.0,2022.0,51.0,ＲＣ,１中住専,改装済み,2300.0
21,甲子園,6.0,4.0,３ＬＤＫ,70.0,2020.0,32.0,ＲＣ,１中住専,改装済み,2600.0
22,甲子園,6.0,4.0,３ＬＤＫ,80.0,2020.0,32.0,ＲＣ,１中住専,改装済み,3200.0
26,鳴尾・武庫川女子大前,4.0,3.0,２ＤＫ,60.0,2020.0,23.0,ＲＣ,１種住居,改装済み,3200.0
27,鳴尾・武庫川女子大前,4.0,3.0,２ＬＤＫ,60.0,2020.0,23.0,ＲＣ,１種住居,改装済み,2000.0
30,西宮北口,7.0,4.0,３ＬＤＫ,65.0,2020.0,8.0,ＲＣ,近隣商業,未改装,4700.0
31,西宮北口,8.0,4.0,３ＬＤＫ,80.0,2020.0,8.0,ＲＣ,２種住居,未改装,5500.0
32,西宮北口,6.0,3.0,２ＬＤＫ,65.0,2020.0,8.0,ＲＣ,近隣商業,未改装,4800.0
34,西宮北口,6.0,4.0,３ＬＤＫ,65.0,2019.0,7.0,ＲＣ,近隣商業,未改装,4300.0
36,西宮北口,8.0,4.0,３ＬＤＫ,70.0,2019.0,7.0,ＲＣ,２種住居,未改装,4000.0
38,門戸厄神,13.0,4.0,３ＬＤＫ,65.0,2021.0,20.0,ＲＣ,１中住専,未改装,2500.0
39,門戸厄神,13.0,4.0,３ＬＤＫ,70.0,2019.0,18.0,ＲＣ,１中住専,未改装,3200.0
40,香櫨園,6.0,2.0,１Ｋ,20.0,2023.0,34.0,ＲＣ,１種住居,未改装,250.0
41,香櫨園,6.0,2.0,１Ｋ,15.0,2022.0,34.0,ＲＣ,１種住居,未改装,570.0
45,香櫨園,6.0,2.0,１Ｋ,15.0,2020.0,31.0,ＲＣ,１種住居,改装済み,530.0
48,西宮(ＪＲ),4.0,4.0,３ＬＤＫ,60.0,2024.0,48.0,ＳＲＣ,近隣商業,未改装,1600.0
50,西宮(ＪＲ),3.0,4.0,３ＬＤＫ,100.0,2023.0,30.0,ＳＲＣ,近隣商業,未改装,4700.0
51,西宮(ＪＲ),4.0,3.0,２ＤＫ,55.0,2023.0,47.0,ＳＲＣ,近隣商業,未改装,2100.0
52,西宮(ＪＲ),4.0,2.0,１Ｋ,20.0,2023.0,39.0,ＲＣ,近隣商業,未改装,430.0
53,西宮(ＪＲ),2.0,4.0,３ＬＤＫ,75.0,2022.0,29.0,ＳＲＣ,近隣商業,改装済み,4400.0
54,西宮(ＪＲ),1.0,2.0,１ＬＤＫ,50.0,2022.0,27.0,ＳＲＣ,近隣商業,未改装,2600.0
55,西宮(ＪＲ),3.0,3.0,２ＤＫ,35.0,2022.0,38.0,ＲＣ,近隣商業,改装済み,1300.0
56,西宮(ＪＲ),3.0,4.0,２ＬＤＫ＋Ｓ,85.0,2022.0,29.0,ＳＲＣ,近隣商業,改装済み,4400.0
57,西宮(ＪＲ),3.0,4.0,３ＬＤＫ,90.0,2022.0,29.0,ＳＲＣ,近隣商業,未改装,4300.0
58,西宮(ＪＲ),4.0,4.0,３ＬＤＫ,90.0,2021.0,28.0,ＳＲＣ,近隣商業,未改装,3800.0
59,西宮(ＪＲ),3.0,3.0,２ＬＤＫ,60.0,2021.0,28.0,ＳＲＣ,近隣商業,改装済み,3400.0
60,西宮(ＪＲ),4.0,2.0,１ＬＤＫ,50.0,2021.0,45.0,ＳＲＣ,近隣商業,改装済み,2200.0
61,西宮(ＪＲ),1.0,3.0,２ＬＤＫ,75.0,2021.0,28.0,ＳＲＣ,近隣商業,未改装,3600.0
64,西宮(ＪＲ),2.0,4.0,３ＬＤＫ,90.0,2020.0,27.0,ＳＲＣ,近隣商業,改装済み,4900.0
65,西宮(ＪＲ),3.0,3.0,２ＬＤＫ,70.0,2019.0,26.0,ＳＲＣ,近隣商業,改装済み,4000.0
66,西宮(ＪＲ),3.0,2.0,１Ｋ,15.0,2019.0,35.0,ＲＣ,近隣商業,未改装,530.0
67,西宮(ＪＲ),4.0,3.0,２ＬＤＫ,60.0,2019.0,43.0,ＳＲＣ,近隣商業,未改装,1400.0
68,西宮(ＪＲ),3.0,2.0,１Ｋ,20.0,2019.0,35.0,ＲＣ,近隣商業,未改装,400.0
69,武庫川,4.0,3.0,２ＬＤＫ,65.0,2023.0,39.0,ＲＣ,１種住居,改装済み,2600.0
73,香櫨園,15.0,4.0,３ＬＤＫ,60.0,2024.0,46.0,ＳＲＣ,準工業,改装済み,1600.0
74,香櫨園,15.0,4.0,３ＬＤＫ,65.0,2024.0,22.0,ＲＣ,準工業,改装済み,3800.0
76,香櫨園,15.0,4.0,３ＬＤＫ,60.0,2023.0,45.0,ＳＲＣ,準工業,未改装,1600.0
79,香櫨園,15.0,4.0,３ＤＫ,60.0,2021.0,43.0,ＳＲＣ,準工業,未改装,1000.0
80,香櫨園,15.0,4.0,３ＬＤＫ,60.0,2021.0,43.0,ＳＲＣ,準工業,改装済み,1600.0
82,香櫨園,15.0,4.0,３ＤＫ,60.0,2021.0,43.0,ＳＲＣ,準工業,未改装,1000.0
83,香櫨園,15.0,3.0,２ＬＤＫ,60.0,2021.0,43.0,ＳＲＣ,準工業,改装済み,1600.0
84,香櫨園,14.0,3.0,２ＬＤＫ,60.0,2021.0,49.0,ＲＣ,１種住居,改装済み,1600.0
85,香櫨園,16.0,4.0,３ＬＤＫ,85.0,2021.0,16.0,ＲＣ,準工業,未改装,3700.0
89,香櫨園,16.0,4.0,３ＬＤＫ,60.0,2020.0,42.0,ＳＲＣ,準工業,改装済み,1700.0
90,香櫨園,13.0,4.0,３ＬＤＫ,130.0,2020.0,28.0,ＲＣ,１種住居,改装済み,3100.0
92,香櫨園,14.0,3.0,２ＬＤＫ,60.0,2020.0,48.0,ＲＣ,１種住居,改装済み,1800.0
93,香櫨園,16.0,4.0,３ＬＤＫ,60.0,2020.0,48.0,ＲＣ,１種住居,改装済み,1000.0
94,香櫨園,15.0,3.0,２ＬＤＫ,60.0,2020.0,42.0,ＳＲＣ,準工業,改装済み,1800.0
95,香櫨園,16.0,4.0,３ＬＤＫ,65.0,2019.0,14.0,ＲＣ,準工業,未改装,2700.0
96,香櫨園,15.0,5.0,４ＬＤＫ,90.0,2019.0,17.0,ＲＣ,準工業,改装済み,3800.0
97,香櫨園,13.0,5.0,４ＬＤＫ,130.0,2019.0,27.0,ＲＣ,１種住居,未改装,2100.0
98,香櫨園,14.0,4.0,３ＬＤＫ,60.0,2019.0,47.0,ＲＣ,１種住居,改装済み,1500.0
101,香櫨園,14.0,4.0,３ＬＤＫ,60.0,2019.0,41.0,ＳＲＣ,準工業,改装済み,2000.0
103,西宮(阪神),15.0,3.0,２ＬＤＫ,60.0,2022.0,44.0,ＳＲＣ,準工業,未改装,1000.0
104,甲陽園,24.0,4.0,３ＬＤＫ,65.0,2023.0,43.0,ＲＣ,１中住専,未改装,1200.0
105,甲陽園,20.0,5.0,４ＬＤＫ,85.0,2023.0,12.0,ＲＣ,１中住専,未改装,3200.0
106,甲陽園,20.0,4.0,３ＬＤＫ,75.0,2023.0,12.0,ＲＣ,１中住専,未改装,2700.0
107,甲陽園,20.0,3.0,２ＬＤＫ,70.0,2023.0,24.0,ＲＣ,１中住専,未改装,1700.0
108,甲陽園,20.0,4.0,３ＬＤＫ,65.0,2023.0,37.0,ＲＣ,１中住専,未改装,1100.0
109,甲陽園,20.0,4.0,３ＬＤＫ,70.0,2022.0,23.0,ＲＣ,１中住専,改装済み,2500.0
110,甲陽園,24.0,4.0,３ＬＤＫ,85.0,2022.0,42.0,ＲＣ,１中住専,未改装,3300.0
112,甲陽園,23.0,4.0,３ＬＤＫ,85.0,2021.0,18.0,ＲＣ,１中住専,未改装,3500.0
114,甲陽園,23.0,4.0,３ＬＤＫ,70.0,2021.0,10.0,ＲＣ,１中住専,未改装,2800.0
117,甲陽園,24.0,3.0,２ＬＤＫ,65.0,2020.0,40.0,ＲＣ,１中住専,未改装,1200.0
118,甲陽園,24.0,4.0,３ＬＤＫ,65.0,2020.0,40.0,ＲＣ,１中住専,改装済み,1700.0
120,甲陽園,24.0,4.0,３ＬＤＫ,70.0,2020.0,40.0,ＲＣ,１中住専,改装済み,2100.0
121,甲陽園,20.0,4.0,３ＬＤＫ,75.0,2020.0,9.0,ＲＣ,１中住専,未改装,2800.0
122,甲陽園,24.0,3.0,２ＬＤＫ,65.0,2020.0,40.0,ＲＣ,１中住専,未改装,1100.0
123,甲陽園,24.0,4.0,３ＬＤＫ,70.0,2019.0,39.0,ＲＣ,１中住専,改装済み,1600.0
124,甲陽園,24.0,4.0,３ＬＤＫ,65.0,2019.0,39.0,ＲＣ,１中住専,改装済み,1300.0
125,甲陽園,24.0,4.0,３ＬＤＫ,70.0,2019.0,39.0,ＲＣ,１中住専,改装済み,1400.0
126,甲陽園,23.0,4.0,３ＬＤＫ,95.0,2019.0,16.0,ＲＣ,１中住専,未改装,3900.0
127,西宮北口,30.0,5.0,４ＬＤＫ,95.0,2019.0,16.0,ＲＣ,１中住専,未改装,3300.0
128,門戸厄神,30.0,4.0,３ＬＤＫ,65.0,2019.0,39.0,ＲＣ,１中住専,未改装,1300.0
129,甲東園,19.0,4.0,３ＬＤＫ,65.0,2023.0,46.0,ＲＣ,１中住専,未改装,600.0
130,甲東園,19.0,4.0,３ＬＤＫ,70.0,2023.0,8.0,ＲＣ,１中住専,未改装,3200.0
132,甲東園,19.0,4.0,３ＬＤＫ,70.0,2022.0,24.0,ＲＣ,１中住専,改装済み,2700.0
133,甲東園,20.0,4.0,３ＬＤＫ,70.0,2019.0,42.0,ＲＣ,１中住専,未改装,850.0
134,甲東園,19.0,4.0,３ＬＤＫ,70.0,2019.0,11.0,ＲＣ,１中住専,未改装,1700.0
135,甲東園,19.0,4.0,３ＬＤＫ,60.0,2019.0,32.0,ＲＣ,１中住専,未改装,1200.0
136,仁川,23.0,4.0,３ＬＤＫ,70.0,2022.0,7.0,ＲＣ,１中住専,未改装,2700.0
138,仁川,23.0,3.0,２ＬＤＫ,80.0,2020.0,19.0,ＲＣ,１中住専,未改装,2400.0
139,久寿川,5.0,5.0,４ＬＤＫ,80.0,2022.0,37.0,ＳＲＣ、ＲＣ,近隣商業,改装済み,2600.0
142,久寿川,13.0,4.0,３ＬＤＫ,60.0,2023.0,25.0,ＳＲＣ,１種住居,未改装,2200.0
143,久寿川,13.0,4.0,３ＬＤＫ,60.0,2023.0,25.0,ＳＲＣ,１種住居,改装済み,3000.0
146,久寿川,10.0,4.0,３ＬＤＫ,65.0,2022.0,26.0,ＲＣ,１種住居,改装済み,3000.0
147,久寿川,12.0,5.0,４ＬＤＫ,75.0,2021.0,25.0,ＳＲＣ,１種住居,未改装,2900.0
148,久寿川,13.0,4.0,３ＬＤＫ,60.0,2021.0,23.0,ＳＲＣ,１種住居,改装済み,2900.0
149,久寿川,12.0,4.0,３ＬＤＫ,65.0,2021.0,25.0,ＳＲＣ,１種住居,未改装,2100.0
150,久寿川,11.0,4.0,３ＬＤＫ,60.0,2021.0,25.0,ＲＣ,１種住居,未改装,1900.0
151,久寿川,13.0,4.0,３ＬＤＫ,60.0,2020.0,23.0,ＳＲＣ,１種住居,未改装,2000.0
152,久寿川,13.0,4.0,３ＬＤＫ,60.0,2020.0,22.0,ＳＲＣ,１種住居,未改装,1700.0
153,久寿川,12.0,5.0,４ＬＤＫ,85.0,2020.0,22.0,ＳＲＣ,１種住居,未改装,2700.0
154,久寿川,11.0,4.0,３ＬＤＫ,60.0,2019.0,22.0,ＳＲＣ,１種住居,未改装,1900.0
155,久寿川,13.0,4.0,３ＬＤＫ,65.0,2019.0,21.0,ＳＲＣ,１種住居,改装済み,2300.0
156,甲子園,20.0,4.0,３ＬＤＫ,70.0,2022.0,10.0,ＲＣ,準工業,未改装,2800.0
160,久寿川,18.0,4.0,３ＬＤＫ,70.0,2022.0,39.0,ＲＣ,１種住居,未改装,900.0
161,久寿川,18.0,4.0,３ＬＤＫ,70.0,2021.0,38.0,ＲＣ,１種住居,未改装,1200.0
162,久寿川,18.0,4.0,３ＬＤＫ,70.0,2020.0,37.0,ＲＣ,１種住居,未改装,1200.0
163,久寿川,20.0,5.0,４ＬＤＫ,90.0,2020.0,37.0,ＲＣ,１種住居,未改装,1300.0
164,甲子園,23.0,5.0,４ＬＤＫ,90.0,2023.0,40.0,ＲＣ,１種住居,未改装,1800.0
165,甲子園,21.0,3.0,２ＬＤＫ,80.0,2021.0,38.0,ＲＣ,１種住居,改装済み,1600.0
166,甲子園,23.0,4.0,３ＬＤＫ,70.0,2021.0,38.0,ＲＣ,１種住居,改装済み,1400.0
167,久寿川,1.0,2.0,１Ｋ,15.0,2022.0,33.0,ＲＣ,近隣商業,未改装,360.0
168,久寿川,3.0,1.0,１Ｒ,15.0,2022.0,33.0,ＲＣ,近隣商業,改装済み,360.0
169,久寿川,2.0,2.0,１Ｋ,15.0,2020.0,31.0,ＲＣ,近隣商業,未改装,350.0
170,久寿川,2.0,2.0,１Ｋ,15.0,2019.0,30.0,ＲＣ,近隣商業,未改装,390.0
176,甲東園,15.0,5.0,４ＬＤＫ,100.0,2023.0,34.0,ＲＣ,１中住専,改装済み,3900.0
177,門戸厄神,24.0,4.0,３ＬＤＫ,65.0,2022.0,24.0,ＲＣ,１中住専,改装済み,1500.0
178,甲陽園,16.0,4.0,３ＬＤＫ,65.0,2023.0,25.0,ＲＣ,１中住専,改装済み,1200.0
179,門戸厄神,24.0,4.0,３ＬＤＫ,60.0,2023.0,25.0,ＲＣ,１中住専,改装済み,1700.0
180,甲東園,28.0,3.0,２ＬＤＫ,65.0,2024.0,26.0,ＲＣ,１中住専,未改装,1900.0
182,甲陽園,24.0,5.0,４ＬＤＫ,85.0,2023.0,26.0,ＲＣ,１中住専,未改装,2500.0
183,甲陽園,24.0,4.0,３ＬＤＫ,70.0,2023.0,26.0,ＲＣ,１中住専,未改装,2000.0
184,甲陽園,24.0,4.0,３ＬＤＫ,65.0,2022.0,25.0,ＲＣ,１中住専,未改装,1800.0
185,甲陽園,25.0,4.0,３ＬＤＫ,65.0,2021.0,24.0,ＲＣ,１中住専,未改装,1600.0
186,甲陽園,24.0,4.0,３ＬＤＫ,65.0,2021.0,24.0,ＲＣ,１中住専,未改装,1600.0
187,甲陽園,24.0,4.0,３ＬＤＫ,70.0,2021.0,24.0,ＲＣ,１中住専,未改装,1700.0
191,甲陽園,23.0,4.0,３ＬＤＫ,90.0,2023.0,29.0,ＲＣ,１中住専,改装済み,2200.0
192,甲陽園,16.0,3.0,２ＬＤＫ,85.0,2020.0,26.0,ＲＣ,１中住専,改装済み,1800.0
193,甲陽園,15.0,5.0,３ＬＤＫ＋Ｓ,80.0,2020.0,26.0,ＲＣ,１中住専,改装済み,2000.0
195,甲陽園,15.0,4.0,３ＬＤＫ,75.0,2019.0,25.0,ＲＣ,１中住専,未改装,1800.0
196,甲陽園,16.0,4.0,３ＬＤＫ,85.0,2019.0,25.0,ＲＣ,１中住専,改装済み,2300.0
197,甲陽園,16.0,3.0,２ＬＤＫ,65.0,2024.0,46.0,ＲＣ,１中住専,改装済み,1300.0
198,甲陽園,15.0,5.0,４ＬＤＫ,100.0,2023.0,38.0,ＲＣ,１中住専,改装済み,2500.0
199,甲陽園,16.0,4.0,３ＬＤＫ,60.0,2023.0,45.0,ＳＲＣ,１中住専,未改装,850.0
200,甲陽園,16.0,4.0,３ＬＤＫ,60.0,2023.0,45.0,ＲＣ,１中住専,改装済み,1300.0
202,甲陽園,15.0,3.0,２ＬＤＫ,65.0,2022.0,44.0,ＲＣ,１中住専,未改装,770.0
203,甲陽園,16.0,4.0,３ＬＤＫ,60.0,2022.0,44.0,ＳＲＣ,１中住専,未改装,500.0
205,甲陽園,15.0,4.0,３ＬＤＫ,65.0,2021.0,43.0,ＲＣ,１中住専,改装済み,1300.0
209,甲陽園,15.0,4.0,３ＬＤＫ,70.0,2019.0,41.0,ＳＲＣ,１中住専,改装済み,1400.0
210,甲陽園,15.0,5.0,４ＬＤＫ,85.0,2019.0,34.0,ＲＣ,１中住専,未改装,1200.0
212,洲先,4.0,3.0,２ＬＤＫ,70.0,2024.0,7.0,ＲＣ,１種住居,未改装,3300.0
213,洲先,4.0,4.0,３ＬＤＫ,65.0,2023.0,6.0,ＲＣ,１種住居,改装済み,3100.0
214,洲先,5.0,4.0,３ＬＤＫ,75.0,2020.0,15.0,ＲＣ,１種住居,改装済み,2600.0
216,洲先,4.0,5.0,４ＬＤＫ,90.0,2019.0,2.0,ＲＣ,１種住居,未改装,4600.0
219,洲先,5.0,5.0,４ＬＤＫ,85.0,2019.0,2.0,ＲＣ,１種住居,未改装,4300.0
221,武庫川団地前,3.0,5.0,４ＬＤＫ,80.0,2022.0,41.0,ＳＲＣ,準工業,未改装,1800.0
222,武庫川団地前,2.0,4.0,３ＬＤＫ,80.0,2020.0,39.0,ＳＲＣ,準工業,改装済み,1900.0
224,武庫川団地前,2.0,4.0,３ＬＤＫ,80.0,2019.0,38.0,ＳＲＣ,準工業,未改装,1300.0
225,洲先,9.0,4.0,３ＬＤＫ,85.0,2024.0,43.0,ＲＣ,１種住居,改装済み,2100.0
226,洲先,8.0,4.0,３ＬＤＫ,85.0,2023.0,42.0,ＲＣ,１種住居,未改装,1400.0
228,洲先,11.0,4.0,３ＬＤＫ,90.0,2020.0,34.0,ＲＣ,１種住居,改装済み,2000.0
233,洲先,9.0,4.0,３ＬＤＫ,70.0,2019.0,33.0,ＲＣ,１種住居,未改装,1800.0
234,鳴尾・武庫川女子大前,14.0,3.0,２ＬＤＫ,65.0,2022.0,21.0,ＲＣ,１種住居,改装済み,2700.0
235,鳴尾・武庫川女子大前,14.0,4.0,３ＬＤＫ,70.0,2020.0,19.0,ＲＣ,１種住居,改装済み,2800.0
238,武庫川団地前,3.0,4.0,３ＬＤＫ,70.0,2023.0,48.0,ＲＣ,１種住居,未改装,490.0
241,武庫川団地前,3.0,4.0,３ＬＤＫ,70.0,2019.0,44.0,ＲＣ,１種住居,未改装,650.0
242,武庫川団地前,5.0,4.0,３ＬＤＫ,70.0,2019.0,44.0,ＲＣ,１種住居,改装済み,950.0
243,西宮(阪神),6.0,4.0,３ＬＤＫ,65.0,2021.0,20.0,ＲＣ,近隣商業,未改装,2600.0
244,甲子園,26.0,4.0,３ＬＤＫ,70.0,2024.0,5.0,ＲＣ,１中住専,改装済み,3400.0
245,甲子園,26.0,4.0,３ＬＤＫ,70.0,2023.0,4.0,ＲＣ,１中住専,未改装,3300.0
246,甲子園,26.0,3.0,２ＬＤＫ,70.0,2023.0,4.0,ＲＣ,１中住専,未改装,3100.0
247,甲子園,21.0,4.0,２ＬＤＫ＋Ｓ,70.0,2023.0,2.0,ＲＣ,１中住専,未改装,3500.0
248,甲子園,21.0,4.0,３ＬＤＫ,70.0,2023.0,2.0,ＲＣ,１中住専,未改装,3400.0
249,甲子園,21.0,3.0,２ＬＤＫ,70.0,2023.0,2.0,ＲＣ,１中住専,未改装,3700.0
250,甲子園,26.0,4.0,３ＬＤＫ,70.0,2023.0,4.0,ＲＣ,１中住専,未改装,3400.0
251,甲子園,24.0,4.0,３ＬＤＫ,80.0,2022.0,5.0,ＲＣ,１中住専,未改装,3900.0
252,甲子園,23.0,4.0,３ＬＤＫ,70.0,2022.0,5.0,ＲＣ,１中住専,改装済み,3200.0
256,甲子園,23.0,4.0,３ＬＤＫ,75.0,2021.0,4.0,ＲＣ,１中住専,未改装,3400.0
264,苦楽園口,29.0,4.0,３ＬＤＫ,60.0,2023.0,48.0,鉄骨造,１低住専,改装済み,1000.0
265,苦楽園口,16.0,4.0,３ＬＤＫ,90.0,2023.0,13.0,ＲＣ,１中住専,未改装,4800.0
266,苦楽園口,18.0,5.0,４ＬＤＫ,85.0,2023.0,26.0,ＲＣ,１中住専,改装済み,3600.0
271,苦楽園口,18.0,3.0,２ＬＤＫ,80.0,2022.0,48.0,ＲＣ,１中住専,未改装,1200.0
272,苦楽園口,18.0,3.0,２ＬＤＫ,70.0,2021.0,24.0,ＲＣ,１中住専,未改装,2500.0
273,苦楽園口,18.0,5.0,４ＬＤＫ,95.0,2021.0,27.0,ＲＣ,１中住専,改装済み,3300.0
276,苦楽園口,29.0,3.0,２ＬＤＫ,60.0,2021.0,46.0,鉄骨造,１低住専,改装済み,730.0
277,苦楽園口,16.0,3.0,２ＬＤＫ,85.0,2020.0,10.0,ＲＣ,１中住専,未改装,3700.0
278,苦楽園口,18.0,4.0,３ＬＤＫ,60.0,2020.0,45.0,鉄骨造,１低住専,未改装,830.0
280,苦楽園口,18.0,4.0,３ＬＤＫ,70.0,2020.0,45.0,鉄骨造,１低住専,未改装,9000.0
281,苦楽園口,18.0,4.0,３ＬＤＫ,70.0,2020.0,10.0,ＲＣ,１中住専,未改装,3100.0
283,苦楽園口,18.0,4.0,３ＬＤＫ,80.0,2019.0,15.0,ＲＣ,１中住専,改装済み,3700.0
284,苦楽園口,16.0,4.0,３ＬＤＫ,75.0,2019.0,9.0,ＲＣ,１中住専,未改装,4200.0
285,苦楽園口,16.0,4.0,３ＬＤＫ,60.0,2019.0,44.0,鉄骨造,１低住専,改装済み,990.0
286,苦楽園口,18.0,5.0,４ＬＤＫ,120.0,2019.0,45.0,ＲＣ,１中住専,改装済み,1500.0
289,夙川,21.0,4.0,３ＬＤＫ,85.0,2021.0,16.0,ＲＣ,１中住専,改装済み,3500.0
290,夙川,16.0,3.0,２ＬＤＫ,80.0,2020.0,7.0,ＲＣ,１中住専,未改装,4800.0
291,夙川,4.0,4.0,３ＬＤＫ,70.0,2024.0,24.0,ＲＣ,１中住専,改装済み,6000.0
294,夙川,13.0,5.0,４ＬＤＫ,105.0,2023.0,11.0,ＲＣ,１中住専,未改装,6400.0
295,夙川,14.0,5.0,４ＬＤＫ,90.0,2023.0,49.0,ＲＣ,１中住専,改装済み,2600.0
296,夙川,11.0,4.0,３ＬＤＫ,70.0,2023.0,10.0,ＲＣ,１中住専,未改装,4600.0
297,夙川,13.0,4.0,３ＬＤＫ,75.0,2022.0,10.0,ＲＣ,１中住専,未改装,4400.0
298,夙川,16.0,5.0,４ＬＤＫ,95.0,2022.0,48.0,ＲＣ,１中住専,未改装,2200.0
299,夙川,14.0,4.0,３ＬＤＫ,85.0,2022.0,48.0,ＲＣ,１中住専,未改装,2200.0
300,夙川,13.0,4.0,３ＬＤＫ,90.0,2022.0,12.0,ＲＣ,１中住専,未改装,5800.0
301,夙川,13.0,5.0,４ＬＤＫ,105.0,2022.0,10.0,ＲＣ,１中住専,未改装,5600.0
302,夙川,13.0,4.0,３ＬＤＫ,85.0,2021.0,9.0,ＲＣ,１中住専,未改装,5300.0
303,夙川,13.0,4.0,３ＬＤＫ,75.0,2021.0,9.0,ＲＣ,１中住専,未改装,4400.0
305,夙川,13.0,4.0,３ＬＤＫ,75.0,2021.0,11.0,ＲＣ,１中住専,未改装,4000.0
307,夙川,13.0,4.0,３ＬＤＫ,85.0,2020.0,10.0,ＲＣ,１中住専,改装済み,5700.0
308,夙川,13.0,4.0,３ＬＤＫ,70.0,2019.0,45.0,ＲＣ,１中住専,未改装,750.0
310,夙川,14.0,5.0,３ＬＤＫ＋Ｓ,90.0,2019.0,45.0,ＲＣ,１中住専,改装済み,2300.0
312,西宮北口,9.0,4.0,３ＬＤＫ,75.0,2024.0,13.0,ＲＣ,１中住専,未改装,4500.0
315,西宮北口,11.0,4.0,３ＬＤＫ,75.0,2021.0,24.0,ＲＣ,準住居,改装済み,3500.0
316,西宮北口,12.0,5.0,４ＬＤＫ,80.0,2020.0,22.0,ＲＣ,１中住専,改装済み,3800.0
317,西宮北口,9.0,4.0,３ＬＤＫ,80.0,2019.0,8.0,ＲＣ,１中住専,未改装,4800.0
318,西宮北口,10.0,2.0,１ＤＫ,35.0,2019.0,21.0,ＳＲＣ,１中住専,改装済み,1500.0
321,香櫨園,15.0,2.0,１ＬＤＫ,50.0,2023.0,39.0,ＲＣ,１種住居,未改装,1700.0
322,香櫨園,13.0,5.0,４ＬＤＫ,90.0,2022.0,11.0,ＲＣ,１種住居,未改装,4300.0
324,香櫨園,11.0,4.0,３ＬＤＫ,70.0,2022.0,16.0,ＲＣ,１種住居,未改装,3400.0
325,香櫨園,12.0,4.0,３ＬＤＫ,80.0,2021.0,10.0,ＲＣ,１種住居,未改装,3600.0
326,香櫨園,12.0,4.0,３ＬＤＫ,70.0,2021.0,15.0,ＲＣ,１種住居,未改装,3100.0
327,香櫨園,13.0,4.0,３ＬＤＫ,70.0,2021.0,10.0,ＲＣ,１種住居,未改装,3400.0
329,香櫨園,13.0,4.0,３ＬＤＫ,70.0,2021.0,10.0,ＲＣ,１種住居,未改装,3500.0
330,香櫨園,14.0,2.0,１ＬＤＫ,75.0,2021.0,37.0,ＲＣ,１種住居,改装済み,3100.0
331,香櫨園,13.0,4.0,３ＬＤＫ,75.0,2021.0,15.0,ＲＣ,１種住居,改装済み,3200.0
332,香櫨園,11.0,4.0,３ＬＤＫ,80.0,2021.0,15.0,ＲＣ,１種住居,未改装,3300.0
333,香櫨園,15.0,4.0,３ＬＤＫ,75.0,2020.0,20.0,ＲＣ,１種住居,改装済み,2500.0
334,香櫨園,13.0,4.0,３ＬＤＫ,80.0,2020.0,9.0,ＲＣ,１種住居,未改装,3500.0
335,香櫨園,13.0,4.0,３ＬＤＫ,70.0,2020.0,9.0,ＲＣ,１種住居,未改装,3300.0
336,香櫨園,11.0,3.0,２ＬＤＫ,75.0,2019.0,8.0,ＲＣ,１種住居,未改装,4100.0
337,香櫨園,11.0,4.0,３ＬＤＫ,70.0,2019.0,13.0,ＲＣ,１種住居,未改装,3300.0
